query,response
"<Construct>Given the description of an algebraic term with powers, write the term using algebra /Construct>
<Subject>Writing Expressions/Subject>
<Question>
Write the following using correct algebraic notation \( m \) multiplied by the cube of \( n \)
</Question>
<Answer>\( (m n)^{3} \)</Answer>
<Misconception>Has not realised that the answer may be changed by the insertion of brackets</Misconception>","<Construct>Given the description of an algebraic term with powers, write the term using algebra</Construct>
<Subject>Writing Expressions</Subject>
<Question>
Write the following using correct algebraic notation 2 multiplied by the square of x
</Question>
<Answer>\( 2x^{2} \)</Answer>
<Misconception>Has not realised that the answer may be changed by the insertion of brackets</Misconception>"
"<Construct>Given the description of an algebraic term with powers, write the term using algebra /Construct>
<Subject>Writing Expressions/Subject>
<Question>
Write the following using correct algebraic notation \( m \) multiplied by the cube of \( n \)
</Question>
<Answer>\( m n+3 \)</Answer>
<Misconception>Thinks cubing a number means adding 3 to that number</Misconception>","<Construct>Given the description of an algebraic term with powers, write the term using algebra</Construct>
<Subject>Writing Expressions</Subject>
<Question>
Write the following using correct algebraic notation \( x \) multiplied by the square of \( y \)
</Question>
<Answer>\( x y+2 \)</Answer>
<Misconception>Thinks squaring a number means adding 2 to that number</Misconception>"
"<Construct>Given the description of an algebraic term with powers, write the term using algebra /Construct>
<Subject>Writing Expressions/Subject>
<Question>
Write the following using correct algebraic notation \( m \) multiplied by the cube of \( n \)
</Question>
<Answer>\( 3 m n \)</Answer>
<Misconception>Believes cubing a number means you multiply it by 3</Misconception>","<Construct>Given the description of an algebraic term with powers, write the term using algebra</Construct>
<Subject>Writing Expressions</Subject>
<Question>
Write the following using correct algebraic notation: 2 multiplied by the square of p.
</Question>
<Answer>mnp²</Answer>
<Misconception>Believes squaring a number means you multiply it by 2</Misconception>"
"<Construct>Solve quadratic equations using factorisation in the form (x + a)(x + b) /Construct>
<Subject>Quadratic Equations/Subject>
<Question>
In which region would \( x^{2}-10 x-25=0 \) belong? ![A Venn diagram made up of two overlapping circles. One is labelled 'Factorises' and the other is labelled 'Has one solution equal to 0'.
A is in the 'Factorises' circle only, B is in the overlap of the two circles, C is in the 'Has one solution equal to 0' circle only, and D is outside the circles.]()
</Question>
<Answer>C</Answer>
<Misconception>Believes all quadratic equations have a solution of 0</Misconception>","<Construct>Solve quadratic equations using factorisation in the form (x + a)(x + b)</Construct>
<Subject>Quadratic Equations</Subject>
<Question>
In which region would \( x^2 + 5x + 6 = 0 \) belong? ![A Venn diagram made up of two overlapping circles. One is labelled 'Factorises' and the other is labelled 'Has one solution equal to 0'.
A is in the 'Factorises' circle only, B is in the overlap of the two circles, C is in the 'Has one solution equal to 0' circle only, and D is outside the circles.]()
</Question>
<Answer>A</Answer>
<Misconception>Believes all quadratic equations have a solution of 0</Misconception>"
"<Construct>Continue linear sequences expressed as patterns by drawing the next pattern/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern is a rectangle, made of 3 squares stacked vertically. The second pattern is the same as the first pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 1. The 3rd pattern is the same as the second pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 2. The 4th pattern is the same as the 3rd pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 3.]()
</Question>
<Answer>![This pattern is the same as Pattern 4: it is made up of 9 squares as a 4 (width) by 2 (height) rectangle and then an extra square on top of the top left square of the rectangle.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>","<Construct>Continue linear sequences expressed as patterns by drawing the next pattern</Construct>
<Subject>Linear Sequences (nth term)</Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern is 3 circles arranged in a triangle. The second pattern is the same as the first pattern but with 1 more circle added, to the bottom right of the triangle. The 3rd pattern is the same as the second pattern but with 1 more circle added, to the bottom right of the triangle. The 4th pattern is the same as the 3rd pattern but with 1 more circle added, to the bottom right of the triangle.]()
</Question>
<Answer>![This pattern is the same as Pattern 4: it is an arrangement of 7 circles in a triangle, with an extra circle at the bottom right of the triangle.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>"
"<Construct>Continue linear sequences expressed as patterns by drawing the next pattern/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern is a rectangle, made of 3 squares stacked vertically. The second pattern is the same as the first pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 1. The 3rd pattern is the same as the second pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 2. The 4th pattern is the same as the 3rd pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 3.]()
</Question>
<Answer>![This pattern is made up of 12 squares as a 5 (width) by 2 (height) rectangle and then 2 extra squares on top of the top left square of the rectangle.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>","<Construct>Continue linear sequences expressed as patterns by drawing the next pattern</Construct>
<Subject>Linear Sequences (nth term)</Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern is a shape with 5 triangles pointing upwards. The second pattern is the same as the first pattern but with 1 more triangle added to the right. The 3rd pattern is the same as the second pattern but with 1 more triangle added to the right. The 4th pattern is the same as the 3rd pattern but with 1 more triangle added to the right.]()
</Question>
<Answer>![This pattern is made up of 9 triangles, with 1 more triangle added to the right of the 4th pattern.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>"
"<Construct>Continue linear sequences expressed as patterns by drawing the next pattern/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern is a rectangle, made of 3 squares stacked vertically. The second pattern is the same as the first pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 1. The 3rd pattern is the same as the second pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 2. The 4th pattern is the same as the 3rd pattern but with 2 more squares added, to the right of the bottom 2 squares of Pattern 3.]()
</Question>
<Answer>![This pattern is made up of 12 squares as a 5 (width) by 2 (height) rectangle and then an extra square on top of the top left square of the rectangle, and one more square to the right of that one.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>","<Construct>Continue linear sequences expressed as patterns by drawing the next pattern</Construct>
<Subject>Linear Sequences (nth term)</Subject>
<Question>
What is the next pattern in this linear sequence? ![A sequence of 4 patterns. The first pattern consists of 1 triangle, the second pattern consists of 2 triangles, the third pattern consists of 3 triangles, and the fourth pattern consists of 4 triangles, all stacked vertically.]()
</Question>
<Answer>![The next pattern consists of 5 triangles stacked vertically.]()</Answer>
<Misconception>Does not notice all changes in a sequence of visual patterns</Misconception>"
"<Construct>For a given output find the input of a function machine/Construct>
<Subject>Function Machines/Subject>
<Question>
![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""− 1"" written inside it, the next rectangle has ""✕ 2"" written inside it and the final rectangle on the right has ""output"" written above it and ""8"" written inside it.]() What is the input of this function machine?
</Question>
<Answer>\( 15 \)</Answer>
<Misconception>Reverses the order of operations but does not apply the inverse operations when finding the input of a function machine</Misconception>","<Construct>For a given output find the input of a function machine</Construct>
<Subject>Function Machines</Subject>
<Question>
![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""+ 2"" written inside it, the next rectangle has ""÷ 3"" written inside it and the final rectangle on the right has ""output"" written above it and ""14"" written inside it.]() What is the input of this function machine?
</Question>
<A>6</A>
<B>10</B>
<C>4</C>
<D>12</D>
<Answer>\( 12 \)</Answer>
<Misconception>Reverses the order of operations but does not apply the inverse operations when finding the input of a function machine</Misconception>"
"<Construct>For a given output find the input of a function machine/Construct>
<Subject>Function Machines/Subject>
<Question>
![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""− 1"" written inside it, the next rectangle has ""✕ 2"" written inside it and the final rectangle on the right has ""output"" written above it and ""8"" written inside it.]() What is the input of this function machine?
</Question>
<Answer>\( 14 \)</Answer>
<Misconception>Does not reverse the order of operations when finding the input of a function machine</Misconception>","![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""+ 2"" written inside it, the next rectangle has ""÷ 4"" written inside it and the final rectangle on the right has ""output"" written above it and ""12"" written inside it.]() What is the input of this function machine?
A) 40
B) 48
C) 50
D) 52"
"<Construct>For a given output find the input of a function machine/Construct>
<Subject>Function Machines/Subject>
<Question>
![A function machine with 4 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""− 1"" written inside it, the next rectangle has ""✕ 2"" written inside it and the final rectangle on the right has ""output"" written above it and ""8"" written inside it.]() What is the input of this function machine?
</Question>
<Answer>\( 4.5 \)</Answer>
<Misconception>Does not reverse the order of operations when finding the input of a function machine</Misconception>","<Construct>For a given output find the input of a function machine</Construct>
<Subject>Function Machines</Subject>
<Question>
![A function machine with 3 rectangles in a row, joined by arrows pointing from left to right. The first rectangle on the left is empty and says ""input"" above it. The next rectangle has ""+ 3"" written inside it, the next rectangle has ""÷ 2"" written inside it and the final rectangle on the right has ""output"" written above it and ""9"" written inside it.]() What is the input of this function machine?
</Question>
<Answer>\( 6 \)</Answer>
<Misconception>Does not reverse the order of operations when finding the input of a function machine</Misconception>"
