query,response
"<Construct>Round integers to the nearest 10/Construct>
<Subject>Written Division/Subject>
<Question>
What is \( 4296 \) rounded to the nearest \( 10 \) ?
</Question>
<Answer>\( 4310 \)</Answer>
<Misconception>Rounds incorrectly when the nearest 10 is a multiple of 100</Misconception>","<Construct>Rounded integers to the nearest 10</Construct>
<Subject>Written Multiplication</Subject>
<Question>
What is \( 9472 \) rounded to the nearest \( 10 \) ?
</Question>
<Answer>\( 9470 \)</Answer>
<Misconception>Rounds incorrectly when the nearest 10 is a multiple of 100</Misconception>
<Distractor1>\( 9500 \)</Distractor1>
<Distractor2>\( 9400 \)</Distractor2>
<Distractor3>\( 9460 \)</Distractor3>"
"<Construct>Round integers to the nearest 10/Construct>
<Subject>Written Division/Subject>
<Question>
What is \( 4296 \) rounded to the nearest \( 10 \) ?
</Question>
<Answer>\( 4000 \)</Answer>
<Misconception>Rounds to the wrong degree of accuracy (rounds too much)</Misconception>","<Construct>Rounds decimals to the nearest whole number</Construct>
<Subject>Decimals</Subject>
<Question>
What is \( 4.7 \) rounded to the nearest whole number?
</Question>
<Answer>\( 5 \)</Answer>
<Misconception>Rounds to the wrong degree of accuracy (rounds too much)</Misconception>
<Distractor1>\( 10 \)</Distractor1>
<Distractor2>\( 0 \)</Distractor2>
<Distractor3>\( 4.5 \)</Distractor3>"
"<Construct>Convert between l and m³ /Construct>
<Subject>Volume and Capacity Units/Subject>
<Question>
\[
100 \text { litres = }
\square \, cubic \, metres
\]
</Question>
<Answer>\( 100 \)</Answer>
<Misconception>Thinks 1l = 1 cubic metre</Misconception>","<Construct>Convert between l and m³ </Construct>
<Subject>Volume and Capacity Units</Subject>
<Question>
\[
500 \text { litres = }
\square \, cubic \, metres
\]
</Question>
<Answer>\( 0.5 \)</Answer>
<Misconception>Thinks 1l = 1 cubic metre</Misconception>"
"<Construct>Convert between l and m³ /Construct>
<Subject>Volume and Capacity Units/Subject>
<Question>
\[
100 \text { litres = }
\square \, cubic \, metres
\]
</Question>
<Answer>\( 10 \)</Answer>
<Misconception>Thinks 10l = 1 cubic metre</Misconception>","<Construct>Convert between l and m³</Construct>
<Subject>Volume and Capacity Units</Subject>
<Question>
\[
500 \text { litres = }
\square \, cubic \, metres
\]
</Question>
<Answer>\( 5 \)</Answer>
<Misconception>Thinks 10l = 1 cubic metre</Misconception>"
"<Construct>Find 100 more than a given number/Construct>
<Subject>Place Value/Subject>
<Question>
What number is \( 100 \) more than \( 72980 ? \)
</Question>
<Answer>\( 73,980 \)</Answer>
<Misconception>When adding powers of 10 adds onto the wrong column</Misconception>","<Construct>Find 100 more than a given number</Construct>
<Subject>Place Value</Subject>
<Question>
What number is \( 100 \) more than \( 94307 ? \)
</Question>
<Answer>\( 94,407 \)</Answer>
<Misconception>When adding powers of 10 adds onto the wrong column</Misconception>"
"<Construct>Find 100 more than a given number/Construct>
<Subject>Place Value/Subject>
<Question>
What number is \( 100 \) more than \( 72980 ? \)
</Question>
<Answer>\( 7,298,000 \)</Answer>
<Misconception>Multiplies rather than adds when given the command word 'more'</Misconception>","<Construct>Find 50 more than a given number</Construct>
<Subject>Place Value</Subject>
<Question>
What number is 50 more than 4350?
</Question>
<Answer>43600</Answer>
<Distractor1>43500</Distractor1>
<Distractor2>21750</Distractor2>
<Distractor3>43500*50</Distractor3>"
"<Construct>Find 100 more than a given number/Construct>
<Subject>Place Value/Subject>
<Question>
What number is \( 100 \) more than \( 72980 ? \)
</Question>
<Answer>\( 72,080 \)</Answer>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>","<Construct>Find 100 more than a given number</Construct>
<Subject>Place Value</Subject>
<Question>
What number is 100 more than 63427?
</Question>
<Answer>63,527</Answer>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>"
"<Construct>Order negative decimals with the same number of digits/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Here are the depths below sea level of \( 3 \) creatures:
Starfish: \( -7 m \)
Shark: \( -9 m \)
Dolphin: \( -8.3 \mathrm{~m} \)
Arrange their depths in ascending order, starting with the deepest
</Question>
<Answer>\( 1^{\text {st }} \) Dolphin
\( 2^{\text {nd }} \) Shark
\( 3^{\text {rd }} \) Starfish</Answer>
<Misconception>Thinks the more digits a number has the greater it is, regardless of place value</Misconception>","<Construct>Order negative decimals with the same number of digits</Construct>
<Subject>Ordering Negative Numbers</Subject>
<Question>
Here are the temperatures in \( 3 \) cities:
City A: \( -3.5^{\circ} \mathrm{C} \)
City B: \( -4^{\circ} \mathrm{C} \)
City C: \( -3.8^{\circ} \mathrm{C} \)
Arrange their temperatures in ascending order, starting with the coldest
</Question>
<Answer>\( 1^{\text {st }} \) City B
\( 2^{\text {nd }} \) City C
\( 3^{\text {rd }} \) City A</Answer>
<Misconception>Thinks the more digits a number has the greater it is, regardless of place value</Misconception>"
"<Construct>Order negative decimals with the same number of digits/Construct>
<Subject>Ordering Negative Numbers/Subject>
<Question>
Here are the depths below sea level of \( 3 \) creatures:
Starfish: \( -7 m \)
Shark: \( -9 m \)
Dolphin: \( -8.3 \mathrm{~m} \)
Arrange their depths in ascending order, starting with the deepest
</Question>
<Answer>\( 1^{\text {st }} \) Starfish \( 2^{\text {nd }} \) Dolphin \( 3^{\text {rd }} \) Shark</Answer>
<Misconception>Believes negative numbers with a larger absolute value are greater</Misconception>","<Construct>Compare negative fractions with the same denominator</Construct>
<Subject>Comparing Negative Numbers</Subject>
<Question>
Which of the following fractions is greater: \( -\frac{3}{4} \) or \( -\frac{2}{4} \) ?
</Question>
<A>d</A>
<B>\( -\frac{3}{4} \)</B>
<C>\( -\frac{2}{4} \)</C>
<D>They are equal</D>"
"<Construct>Recognise the vertically opposite angles relationship/Construct>
<Subject>Basic Angle Facts (straight line, opposite, around a point, etc)/Subject>
<Question>
Which angle is vertically opposite to angle \( p \) ? ![A diagram with 3 lines. 2 of the lines go from the left to the right of the diagram, getting closer to each other on the right hand side (the lines are not parallel). The 3rd line cuts through these 2 lines from top left to bottom right. Where the lines cross near the top left of the diagram, 4 angles are made. The angle which is nearest the top left corner of the diagram is labelled ""A"". Clockwise from A, the other angles around this point are labelled ""C"", ""B"" and ""p"". Where the lines cross near the bottom right of the diagram, 4 angles are also made, only one of these is labelled (the angle that is nearest to the top left of the diagram): ""D"". ]()
</Question>
<Answer>A</Answer>
<Misconception>Confuses vertically opposite angles with angles on a straight line</Misconception>","<Construct>Recognise the vertically opposite angles relationship</Construct>
<Subject>Basic Angle Facts (straight line, opposite, around a point, etc)</Subject>
<Question>
Which angle is vertically opposite to angle \( q \) ? ![A diagram with 2 lines that cross in the middle, with 4 angles made where they cross. The angles are labelled ""A"", ""B"", ""C"" and ""q"" clockwise from the top left. ]()
</Question>
<Answer>B</Answer>
<Misconception>Confuses vertically opposite angles with angles on a straight line</Misconception>"
"<Construct>Recognise the vertically opposite angles relationship/Construct>
<Subject>Basic Angle Facts (straight line, opposite, around a point, etc)/Subject>
<Question>
Which angle is vertically opposite to angle \( p \) ? ![A diagram with 3 lines. 2 of the lines go from the left to the right of the diagram, getting closer to each other on the right hand side (the lines are not parallel). The 3rd line cuts through these 2 lines from top left to bottom right. Where the lines cross near the top left of the diagram, 4 angles are made. The angle which is nearest the top left corner of the diagram is labelled ""A"". Clockwise from A, the other angles around this point are labelled ""C"", ""B"" and ""p"". Where the lines cross near the bottom right of the diagram, 4 angles are also made, only one of these is labelled (the angle that is nearest to the top left of the diagram): ""D"". ]()
</Question>
<Answer>B</Answer>
<Misconception>Confuses vertically opposite angles with angles on a straight line</Misconception>","<Construct>Recognise the vertically opposite angles relationship</Construct>
<Subject>Basic Angle Facts (straight line, opposite, around a point, etc)</Subject>
<Question>
Which angle is vertically opposite to angle \( x \) ? ![A diagram with 3 lines. 2 of the lines go from the top to the bottom of the diagram, getting closer to each other at the bottom. The 3rd line cuts through these 2 lines from left to right. Where the lines cross near the top of the diagram, 4 angles are made. The angle which is nearest the left edge of the diagram is labelled ""E"". Clockwise from E, the other angles around this point are labelled ""G"", ""F"" and ""x"". Where the lines cross near the bottom of the diagram, 4 angles are also made, only one of these is labelled (the angle that is nearest to the left edge of the diagram): ""H"". ]()
</Question>
<Answer>G</Answer>
<Misconception>Confuses vertically opposite angles with angles on a straight line</Misconception>"
"<Construct>Calculate the area of a rectangle where the dimensions are given in the same units/Construct>
<Subject>Area of Simple Shapes/Subject>
<Question>
What is the area of this rectangle? ![A rectangle with a base length 5 cm and a perpendicular height of 8 cm.]()
</Question>
<Answer>\( 13 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Adds when calculating area instead of multiplying</Misconception>","<Construct>Calculate the area of a triangle where the base and height are given in the same units</Construct>
<Subject>Area of Simple Shapes</Subject>
<Question>
What is the area of this triangle? ![A triangle with a base length 6 cm and a perpendicular height of 4 cm.]()
</Question>
<Answer>\( 10 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Adds when calculating area instead of multiplying</Misconception>"
"<Construct>Calculate the area of a rectangle where the dimensions are given in the same units/Construct>
<Subject>Area of Simple Shapes/Subject>
<Question>
What is the area of this rectangle? ![A rectangle with a base length 5 cm and a perpendicular height of 8 cm.]()
</Question>
<Answer>\( 26 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Calculates perimeter when asked for area</Misconception>","<Construct>Calculate the perimeter of a rectangle where the dimensions are given in the same units</Construct>
<Subject>Perimeter of Simple Shapes</Subject>
<Question>
What is the perimeter of this rectangle? ![A rectangle with a base length 6 cm and a perpendicular height of 4 cm.]()
</Question>
<Answer>20 cm</Answer>
<Misconception>Calculates area when asked for perimeter</Misconception>
<Distractor1>12 cm</Distractor1>
<Distractor2>24 cm²</Distractor2>
<Distractor3>48 cm</Distractor3>"
"<Construct>Calculate the area of a rectangle where the dimensions are given in the same units/Construct>
<Subject>Area of Simple Shapes/Subject>
<Question>
What is the area of this rectangle? ![A rectangle with a base length 5 cm and a perpendicular height of 8 cm.]()
</Question>
<Answer>Not enough information in the diagram</Answer>
<Misconception>Does not recall rectangle side length property</Misconception>","<Construct>Solve problems involving perimeter of a rectangle</Construct>
<Subject>Perimeter of Simple Shapes</Subject>
<Question>
What is the perimeter of this rectangle? ![A rectangle with a base length 6 cm and a perpendicular height of 4 cm.]()
</Question>
<Answer>Not enough information in the diagram</Answer>
<Misconception>Does not recall rectangle side length property</Misconception>"
